"","mpg","milage","maketype","car_id","region","year","price","link","make","type","dealer","sold","scrapedate"
"1552","21.7",193000,"Toyota Aygo 1,0 Plus MMT 5d","5617704","København",2008,39800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-plus-mmt-5d/5617704","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1553","26.3",207000,"Toyota Aygo 1,0 VVT-i x 5d","5613076","Syd- og Vestsjælland",2014,46800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-5d/5613076","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1554","12.0",148000,"Volvo V60 2,0 T Summum aut. 5d","5612999","Syd- og Vestsjælland",2011,179800,"https://bilbasen.dk/brugt/bil/volvo/v60/20-t-summum-aut-5d/5612999","Volvo","V60","NA",0,"2022-11-08 22:29:38.772658"
"1555","13.9",204000,"Toyota Avensis 1,8 VVT-i Sol 5d","5612887","Syd- og Vestsjælland",2004,30000,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-5d/5612887","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"1556","13.7",276000,"Volvo V50 1,8 Momentum 5d","5612780","København",2007,49900,"https://bilbasen.dk/brugt/bil/volvo/v50/18-momentum-5d/5612780","Volvo","V50","NA",0,"2022-11-08 22:29:38.772658"
"1557","19.6",89000,"Ford Fiesta 1,0 EcoBoost Titanium aut. 5d","5612727","Nordsjælland",2019,164900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-aut-5d/5612727","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1558","28.9",33000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5613929","Østjylland",2020,112800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5613929","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1559","23.3",96000,"Toyota Aygo 1,0 VVT-i T2 5d","5612407","Fyn",2012,44980,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t2-5d/5612407","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1560","21.6",21000,"Toyota Yaris 1,5 VVT-iE T2 Limited 5d","5614307","Nordjylland",2020,174900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t2-limited-5d/5614307","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1561","16.4",73000,"Volvo XC40 2,0 T4 190 Momentum aut. 5d","5612252","Vestjylland",2019,384000,"https://bilbasen.dk/brugt/bil/volvo/xc40/20-t4-190-momentum-aut-5d/5612252","Volvo","XC40","NA",0,"2022-11-08 22:29:38.772658"
"1562","20.4",106300,"Toyota Yaris 1,3 VVT-i T2 Premium 5d","5612090","Nordjylland",2015,114900,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-vvt-i-t2-premium-5d/5612090","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1563","16.1",124000,"Ford Kuga 1,5 SCTi 150 Titanium+ 5d","5612056","Vestjylland",2016,169900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-titanium-5d/5612056","Ford","Kuga","NA",0,"2022-11-08 22:29:38.772658"
"1564","17.9",65000,"Ford Focus 1,5 SCTi 150 Titanium stc. 5d","5611995","Syd- og Vestsjælland",2015,154880,"https://bilbasen.dk/brugt/bil/ford/focus/15-scti-150-titanium-stc-5d/5611995","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1565","16.9",168000,"Ford Mondeo 1,5 SCTi 160 Titanium stc. 5d","5464511","Fyn",2015,149900,"https://bilbasen.dk/brugt/bil/ford/mondeo/15-scti-160-titanium-stc-5d/5464511","Ford","Mondeo","NA",0,"2022-11-08 22:29:38.772658"
"1566","23.3",26000,"Toyota Yaris 1,5 Active Tech Design 5d","5611770","Nordjylland",2022,219900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-active-tech-design-5d/5611770","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1567","26.2",55000,"Ford Fiesta 1,0 EcoBoost Titanium X 5d","5611709","Vestjylland",2020,169995,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-x-5d/5611709","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1568","26.3",86000,"Toyota Aygo 1,0 VVT-i x-play 5d","5611713","Vestjylland",2018,79900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5611713","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1569","19.6",187041,"Toyota Yaris 1,3 TX 5d","5611640","Vestjylland",2010,44900,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-tx-5d/5611640","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1570","21.6",33299,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d","5611639","Syd- og Sønderjylland",2019,159900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-smart-5d/5611639","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1571","28.9",37000,"Toyota Aygo 1,0 VVT-i x-clusiv 5d","5611482","Vestjylland",2019,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-clusiv-5d/5611482","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1572","20.4",134000,"Ford B-MAX 1,0 SCTi 100 Trend 5d","5611423","Nordjylland",2013,78700,"https://bilbasen.dk/brugt/bil/ford/b-max/10-scti-100-trend-5d/5611423","Ford","B-MAX","NA",0,"2022-11-08 22:29:38.772658"
"1573","16.1",185000,"Ford Fiesta 1,3 Base 5d","5611260","Syd- og Vestsjælland",2005,19900,"https://bilbasen.dk/brugt/bil/ford/fiesta/13-base-5d/5611260","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1574","23.3",75000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5611189","Fyn",2017,129900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5611189","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1575","20.4",136000,"Toyota Yaris 1,3 VVT-i T2 5d","5611210","Fyn",2015,99900,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-vvt-i-t2-5d/5611210","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1576","15.4",265000,"Ford S-MAX 1,5 SCTi 160 Titanium 5d","5611169","Østjylland",2017,174900,"https://bilbasen.dk/brugt/bil/ford/s-max/15-scti-160-titanium-5d/5611169","Ford","S-MAX","NA",0,"2022-11-08 22:29:38.772658"
"1577","28.9",58000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5611166","Vestjylland",2019,94900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5611166","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1578","14.9",87000,"Ford Mondeo 1,5 SCTi 160 ST-Line aut. 5d","5611045","Syd- og Vestsjælland",2018,269990,"https://bilbasen.dk/brugt/bil/ford/mondeo/15-scti-160-st-line-aut-5d/5611045","Ford","Mondeo","NA",0,"2022-11-08 22:29:38.772658"
"1579","23.3",57000,"Toyota Yaris 1,0 VVT-i T2 5d","5611029","Fyn",2015,99900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-5d/5611029","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1580","19.6",83500,"Ford C-MAX 1,0 SCTi 125 Titanium 5d","5612709","Syd- og Vestsjælland",2017,159900,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/5612709","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"1581","20.4",149000,"Ford Ka 1,2 Trend+ 3d","5610832","Østjylland",2014,44900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5610832","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"1582","21.6",38141,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d","5610787","Syd- og Sønderjylland",2019,159900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-smart-5d/5610787","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1583","20.8",103000,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d","5611666","Østjylland",2017,144900,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-5d/5611666","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1584","22.4",2000,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5610636","Syd- og Sønderjylland",2022,299900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5610636","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
"1585","22.4",2000,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5610638","Syd- og Sønderjylland",2022,299900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5610638","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
"1586","15.9",85000,"Ford Fusion 1,4 Elegance aut. 5d","5610581","København",2009,49900,"https://bilbasen.dk/brugt/bil/ford/fusion/14-elegance-aut-5d/5610581","Ford","Fusion","NA",0,"2022-11-08 22:29:38.772658"
"1587","18.5",282000,"Toyota Yaris 1,0 Luna 5d","5613226","Østjylland",2006,7900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-luna-5d/5613226","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1588","21.7",143000,"Toyota Aygo 1,0  5d","5610488","København",2008,24900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-5d/5610488","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1589","23.3",146000,"Toyota Yaris 1,0 VVT-i T2 5d","5610471","Fyn",2015,79900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-5d/5610471","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1590","23.3",98000,"Toyota Yaris 1,0 VVT-i T2 Touch 5d","5610448","Fyn",2015,89900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-touch-5d/5610448","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1591","22.4",2000,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d","5610435","Syd- og Sønderjylland",2022,309900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-5d/5610435","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
"1592","22.4",2000,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d","5610421","Syd- og Sønderjylland",2022,309900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-5d/5610421","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
"1593","24.2",2000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5610412","Syd- og Sønderjylland",2022,214900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5610412","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1594","24.2",2000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5610399","Syd- og Sønderjylland",2022,214900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5610399","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1595","24.2",2000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5610397","Syd- og Sønderjylland",2022,214900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5610397","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1596","24.2",2000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5610387","Syd- og Sønderjylland",2022,214900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5610387","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1597","17.9",142000,"Ford Fiesta 1,25 82 Ambiente 5d","5610364","København",2011,44900,"https://bilbasen.dk/brugt/bil/ford/fiesta/125-82-ambiente-5d/5610364","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1598","21.6",26000,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5610100","Nordjylland",2021,224800,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5610100","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
"1599","12.5",73833,"Ford Mustang 2,3 EcoBoost Fastback 2d","5609979","Fyn",2016,399900,"https://bilbasen.dk/brugt/bil/ford/mustang/23-ecoboost-fastback-2d/5609979","Ford","Mustang","NA",0,"2022-11-08 22:29:38.772658"
"1600","",85700,"Toyota Celica 1,6 ST 2d","5609961","",1974,73800,"https://bilbasen.dk/brugt/bil/toyota/celica/16-st-2d/5609961","Toyota","Celica","NA",0,"2022-11-08 22:29:38.772658"
"1601","14.3",205000,"Toyota Corolla 1,6 Terra 5d","5609943","København",2004,15000,"https://bilbasen.dk/brugt/bil/toyota/corolla/16-terra-5d/5609943","Toyota","Corolla","NA",0,"2022-11-08 22:29:38.772658"
"1602","16.1",128000,"Ford Kuga 1,5 SCTi 150 ST-Line 5d","5609910","Nordsjælland",2017,204900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-st-line-5d/5609910","Ford","Kuga","NA",0,"2022-11-08 22:29:38.772658"
"1603","16.4",45000,"Volvo XC40 2,0 T4 190 Momentum aut. 5d","5609998","Nordjylland",2019,399900,"https://bilbasen.dk/brugt/bil/volvo/xc40/20-t4-190-momentum-aut-5d/5609998","Volvo","XC40","NA",0,"2022-11-08 22:29:38.772658"
"1604","13.0",329000,"Toyota Celica 1,8  3d","5609856","Nordjylland",2001,39900,"https://bilbasen.dk/brugt/bil/toyota/celica/18-3d/5609856","Toyota","Celica","NA",0,"2022-11-08 22:29:38.772658"
"1605","13.9",212000,"Toyota Avensis 1,8 VVT-i Sol stc. 5d","5609834","Syd- og Vestsjælland",2007,59900,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-stc-5d/5609834","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"1606","13.2",57000,"Volvo XC60 2,0 T6 310 R-Design aut. AWD 5d","5609828","København",2019,585000,"https://bilbasen.dk/brugt/bil/volvo/xc60/20-t6-310-r-design-aut-awd-5d/5609828","Volvo","XC60","NA",0,"2022-11-08 22:29:38.772658"
"1607","26.3",54000,"Toyota Aygo 1,0 VVT-i x-clusiv 5d","5609807","Fyn",2015,89900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-clusiv-5d/5609807","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1608","18.2",128000,"Ford Fiesta 1,25 60 Trend 5d","5609793","Nordjylland",2012,49900,"https://bilbasen.dk/brugt/bil/ford/fiesta/125-60-trend-5d/5609793","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1609","23.3",101000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5609769","Syd- og Sønderjylland",2017,129900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5609769","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1610","18.6",52000,"Ford Focus 1,5 EcoBoost Vignale stc. aut. 5d","5609683","Østjylland",2019,299900,"https://bilbasen.dk/brugt/bil/ford/focus/15-ecoboost-vignale-stc-aut-5d/5609683","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1611","16.9",117000,"Ford Fiesta 1,6 Ti-VCT Sport Street Edition 3d","5609464","Østjylland",2011,55000,"https://bilbasen.dk/brugt/bil/ford/fiesta/16-ti-vct-sport-street-edition-3d/5609464","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1612","22.2",148000,"Ford Fiesta 1,0 SCTi 140 Titanium 5d","5609472","Syd- og Sønderjylland",2017,77900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-140-titanium-5d/5609472","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1613","28.9",28450,"Toyota Aygo 1,0 VVT-i x-plore 5d","5609421","Syd- og Sønderjylland",2019,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-plore-5d/5609421","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1614","28.9",21000,"Toyota Aygo 1,0 VVT-i x-pression 5d","5609410","Syd- og Sønderjylland",2019,114900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5609410","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1615","14.7",65000,"Ford Galaxy 1,5 EcoBoost Trend 5d","5609334","Syd- og Sønderjylland",2019,314900,"https://bilbasen.dk/brugt/bil/ford/galaxy/15-ecoboost-trend-5d/5609334","Ford","Galaxy","NA",0,"2022-11-08 22:29:38.772658"
"1616","7.6",220000,"Toyota Land Cruiser 4,0 VVT-i aut. 5d","5609194","Nordsjælland",2006,149880,"https://bilbasen.dk/brugt/bil/toyota/land-cruiser/40-vvt-i-aut-5d/5609194","Toyota","Land","NA",0,"2022-11-08 22:29:38.772658"
"1617","26.3",145000,"Toyota Aygo 1,0 VVT-i x-play 5d","5609105","Vestjylland",2015,59700,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5609105","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1618","17.9",101000,"Toyota Auris 1,3 VVT-i T1+ Touring Sports 5d","5610996","Østjylland",2013,124900,"https://bilbasen.dk/brugt/bil/toyota/auris/13-vvt-i-t1-touring-sports-5d/5610996","Toyota","Auris","NA",0,"2022-11-08 22:29:38.772658"
"1619","28.9",32670,"Toyota Aygo 1,0 VVT-i x-pression 5d","5608976","Syd- og Vestsjælland",2019,97900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5608976","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1620","16.4",205000,"Ford Fiesta 1,3 Base 5d","5608967","Vestjylland",2008,17800,"https://bilbasen.dk/brugt/bil/ford/fiesta/13-base-5d/5608967","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1621","9.7",111000,"Volvo S70 2,5 aut. 4d","5608960","Nordsjælland",1998,79800,"https://bilbasen.dk/brugt/bil/volvo/s70/25-aut-4d/5608960","Volvo","S70","NA",0,"2022-11-08 22:29:38.772658"
"1622","23.3",160000,"Ford Fiesta 1,0 SCTi 100 Titanium 5d","5608955","Syd- og Sønderjylland",2013,79800,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-titanium-5d/5608955","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1623","16.7",165000,"Toyota Yaris 1,3 Terra 5d","5608893","Syd- og Sønderjylland",2006,29990,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-terra-5d/5608893","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1624","15.2",123065,"Toyota Verso 1,6 T1 5d","5608868","Nordjylland",2013,119900,"https://bilbasen.dk/brugt/bil/toyota/verso/16-t1-5d/5608868","Toyota","Verso","NA",0,"2022-11-08 22:29:38.772658"
"1625","15.2",95000,"Toyota Verso 1,6 VVT-i T1 5d","5608869","Nordjylland",2016,157900,"https://bilbasen.dk/brugt/bil/toyota/verso/16-vvt-i-t1-5d/5608869","Toyota","Verso","NA",0,"2022-11-08 22:29:38.772658"
"1626","26.3",73000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5608853","Østjylland",2016,73900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5608853","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1627","26.3",131000,"Toyota Aygo 1,0 VVT-i x-play 5d","5608849","Nordjylland",2014,64900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5608849","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1628","26.3",64000,"Toyota Aygo 1,0 VVT-i x-pression 5d","5608837","Nordjylland",2018,89900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5608837","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1629","22.2",157000,"Toyota Aygo 1,0 Air+ 5d","5608658","København",2011,32900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-air-5d/5608658","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1630","20.4",141000,"Ford Ka 1,2 Trend 3d","5559269","Syd- og Vestsjælland",2014,39900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5559269","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"1631","10.2",239900,"Volvo V70 2,4 170 aut. 5d","5608553","Nordsjælland",2006,66900,"https://bilbasen.dk/brugt/bil/volvo/v70/24-170-aut-5d/5608553","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"1632","11.0",239000,"Volvo V70 2,4 140 Momentum 5d","5608524","Østjylland",2006,36800,"https://bilbasen.dk/brugt/bil/volvo/v70/24-140-momentum-5d/5608524","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"1633","13.7",239000,"Volvo V50 1,8 Summum 5d","5608441","Syd- og Vestsjælland",2005,29800,"https://bilbasen.dk/brugt/bil/volvo/v50/18-summum-5d/5608441","Volvo","V50","NA",0,"2022-11-08 22:29:38.772658"
"1634","19.6",163000,"Ford Focus 1,0 SCTi 125 Titanium stc. ECO 5d","5573091","Vestjylland",2014,87700,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-eco-5d/5573091","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1635","26.3",88000,"Toyota Aygo 1,0 VVT-i x-play Touch 5d","5524831","Østjylland",2015,69900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-touch-5d/5524831","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1636","20.8",141000,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d","5583840","Syd- og Vestsjælland",2017,145000,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-5d/5583840","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1637","17.8",12000,"Volvo V60 2,0 B4 197 Momentum aut. 5d","5608305","Østjylland",2021,459900,"https://bilbasen.dk/brugt/bil/volvo/v60/20-b4-197-momentum-aut-5d/5608305","Volvo","V60","NA",0,"2022-11-08 22:29:38.772658"
"1638","",0,"Volvo PV444 1,4  2d","5608266","Syd- og Sønderjylland",1953,129800,"https://bilbasen.dk/brugt/bil/volvo/pv444/14-2d/5608266","Volvo","PV444","NA",0,"2022-11-08 22:29:38.772658"
"1639","14.9",208000,"Ford Focus 1,6 Trend 100 5d","5608255","Syd- og Vestsjælland",2005,26900,"https://bilbasen.dk/brugt/bil/ford/focus/16-trend-100-5d/5608255","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1640","16.1",102000,"Volvo S80 2,0 T5 245 Summum aut. 4d","5608207","Vestjylland",2015,259900,"https://bilbasen.dk/brugt/bil/volvo/s80/20-t5-245-summum-aut-4d/5608207","Volvo","S80","NA",0,"2022-11-08 22:29:38.772658"
"1641","13.9",178000,"Toyota Avensis 1,8 VVT-i Sol 4d","5608162","Syd- og Sønderjylland",2006,44900,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-4d/5608162","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"1642","23.3",219500,"Toyota Yaris 1,0 VVT-i T2 5d","5609469","Syd- og Sønderjylland",2016,67360,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-5d/5609469","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1643","21.2",60000,"Ford Fiesta 1,0 EcoBoost Active II 5d","5608005","Syd- og Sønderjylland",2019,194900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-active-ii-5d/5608005","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"1644","14.5",155000,"Ford C-MAX 1,6 Titanium Collection 5d","5607932","København",2008,34900,"https://bilbasen.dk/brugt/bil/ford/c-max/16-titanium-collection-5d/5607932","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"1645","14.5",133000,"Ford Grand C-MAX 1,6 SCTi 182 Titanium 7prs 5d","5607943","Østjylland",2011,89800,"https://bilbasen.dk/brugt/bil/ford/grand-c-max/16-scti-182-titanium-7prs-5d/5607943","Ford","Grand","NA",0,"2022-11-08 22:29:38.772658"
"1646","28.9",25600,"Toyota Aygo 1,0 VVT-i x-press 5d","5607908","Syd- og Sønderjylland",2020,114900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5607908","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1647","15.4",167000,"Toyota Avensis 1,6 VVT-i Limited stc. 5d","5607860","Nordjylland",2014,99700,"https://bilbasen.dk/brugt/bil/toyota/avensis/16-vvt-i-limited-stc-5d/5607860","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"1648","14.5",226000,"Ford Focus 1,6 Ambiente 3d","5607733","Fyn",2005,9299,"https://bilbasen.dk/brugt/bil/ford/focus/16-ambiente-3d/5607733","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"1649","23.3",119386,"Toyota Yaris 1,0 VVT-i T1 Style 5d","5608256","Syd- og Vestsjælland",2016,89800,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t1-style-5d/5608256","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"1650","26.3",130000,"Toyota Aygo 1,0 VVT-i x-black 5d","5607695","Fyn",2017,74800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-black-5d/5607695","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1651","23.3",183000,"Toyota Aygo 1,0 VVT-i T2 Air 5d","5607573","Fyn",2012,38000,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t2-air-5d/5607573","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"1652","22.4",12500,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5607560","Fyn",2021,259900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5607560","Ford","Puma","NA",0,"2022-11-08 22:29:38.772658"
